"control_number","specific","generic","qty","origin","description","ship_date"
"2014513143","ABALONE","SHELL",248,"NZ","JWL","2014-08-10"
"2014513143","","OYSTER",115,"PF","JWL","2014-08-10"
"2014513143","","SEA FAN",6,"CN","JWL","2014-08-10"
"2014513143","","OYSTER",36,"PH","JWL","2014-08-10"
"2014513154","","INSECTS",957,"CA","BOD","2014-07-30"
"2014513162","RADIATED RAT","SNAKE",24,"ID","SHO","2014-08-10"
"2014513391","SOUTHERN AFRICAN","OSTRICH",183150,"ZA","FEA","2014-08-11"
"2014513401","BRINE","SHRIMP",7000,"CN","EGL","2014-08-12"
"2014513841","","CARIDINA",600,"TW","LIV","2014-08-13"
"2014513841","","CARIDINA",340,"TW","LIV","2014-08-13"
"2014513841","","CARIDINA",700,"TW","LIV","2014-08-13"
"2014513841","CHERRY RED","SHRIMP",1100,"TW","LIV","2014-08-13"
"2014513841","","SHRIMP",400,"TW","LIV","2014-08-13"
"2014513926","OLIVE","FLOUNDER",72,"KR","LIV","2014-08-14"
"2014513926","SPOON","WORM",50,"KR","MEA","2014-08-14"
"2014513926","WHIPARM","OCTOPUS",15,"KR","LIV","2014-08-14"
"2014514075","CAPIZ","SHELL",294,"ID","SPR","2014-08-16"
"2014514078","PEARL","MUSSEL",112,"VN","SPR","2014-08-16"
"2014514094","PEARL","MUSSEL",167,"VN","SPR","2014-08-16"
"2014514094","","OYSTER",236,"VN","SPR","2014-08-16"
"2014514094","GREAT PEARL","OYSTER",115,"VN","SPR","2014-08-16"
"2014514127","AMERICAN BLACK","BEAR",1,"CA","SKI","2014-08-08"
"2014514127","AMERICAN BLACK","BEAR",1,"CA","SKU","2014-08-08"
"2014514627","","OYSTER",7278,"ID","SPR","2014-08-19"
"2014514630","TROCHA","SHELL",8058,"ID","SPR","2014-08-19"
"2014514633","","OYSTER",16470,"ID","SPR","2014-08-16"
"2014514663","AFRICAN","ELEPHANT",1,"ZA","TRO","2014-08-11"
"2014514663","AFRICAN","BUFFALO",1,"ZA","TRO","2014-08-11"
"2014514676","AFRICAN","ELEPHANT",4,"ZA","LPL","2014-08-11"
"2014514676","AFRICAN","ELEPHANT",2,"ZA","SKP","2014-08-11"
"2014514676","AFRICAN","BUFFALO",1,"ZA","LPL","2014-08-11"
"2014514676","AFRICAN","BUFFALO",1,"ZA","LPS","2014-08-11"
"2014514692","NILE","CROCODILE",1,"ZA","TRO","2014-08-02"
"2014514692","GREATER","KUDU",1,"ZA","TRO","2014-08-02"
"2014514692","LILAC-BREASTED","ROLLER",1,"ZA","TRO","2014-08-02"
"2014514695","","GEMSBOK",1,"ZA","TRO","2014-08-11"
"2014514695","","IMPALA",1,"ZA","TRO","2014-08-11"
"2014514695","GREATER","KUDU",1,"ZA","TRO","2014-08-11"
"2014514695","BURCHELL'S","ZEBRA",1,"ZA","TRO","2014-08-11"
"2014514697","CAPIZ","SHELL",111,"IN","SPR","2014-08-18"
"2014514707","","ELK",1,"NZ","TRO","2014-08-13"
"2014514707","FALLOW","DEER",1,"NZ","TRO","2014-08-13"
"2014515171","PEARL","MUSSEL",14040,"CN","SPR","2014-08-16"
"2014515182","CAPIZ","SHELL",188,"PH","SPR","2014-08-16"
"2014515185","PEARL","MUSSEL",3024,"CN","SPR","2014-08-16"
"2014515195","EURASIAN","ELK",168,"FI","SHO","2014-08-15"
"2014515251","ASHY","DRONGO",4,"MY","DER","2014-06-18"
"2014515251","BLACK-CAPPED","WHITE-EYE",163,"MY","DER","2014-06-18"
"2014515251","","FLOWERPECKER",6,"MY","DER","2014-06-18"
"2014515251","BLUE-AND-WHITE","FLYCATCHER",2,"MY","DER","2014-06-18"
"2014515251","CRIMSON-HEADED","PARTRIDGE",5,"MY","DER","2014-06-18"
"2014515251","DUSKY","MUNIA",3,"MY","DER","2014-06-18"
"2014515251","EMERALD","DOVE",7,"MY","DER","2014-06-18"
"2014515251","","THRUSH",12,"MY","DER","2014-06-18"
"2014515251","EYEBROWED JUNGLE","FLYCATCHER",168,"MY","DER","2014-06-18"
"2014515251","EYEBROWED","WREN-BABBLER",1,"MY","DER","2014-06-18"
"2014515251","","BULBUL",15,"MY","DER","2014-06-18"
"2014515251","BUSH","WARBLER",17,"MY","DER","2014-06-18"
"2014515251","","FRUIT-HUNTER",19,"MY","DER","2014-06-18"
"2014515251","","BARBET",1,"MY","DER","2014-06-18"
"2014515251","","MINIVET",2,"MY","DER","2014-06-18"
"2014515251","GREY-THROATED","BABBLER",583,"MY","DER","2014-06-18"
"2014515251","","DRONGO",19,"MY","DER","2014-06-18"
"2014515251","INDIGO","FLYCATCHER",41,"MY","DER","2014-06-18"
"2014515251","ISLAND","THRUSH",25,"MY","DER","2014-06-18"
"2014515251","LITTLE","CUCKOO-DOVE",4,"MY","DER","2014-06-18"
"2014515251","LITTLE PIED","FLYCATCHER",15,"MY","DER","2014-06-18"
"2014515251","LITTLE","SPIDERHUNTER",7,"MY","DER","2014-06-18"
"2014515251","MAROON","WOODPECKER",16,"MY","DER","2014-06-18"
"2014515251","MOUNTAIN","BLACK-EYE",246,"MY","DER","2014-06-18"
"2014515251","MOUNTAIN","TAILORBIRD",54,"MY","DER","2014-06-18"
"2014515251","","WARBLER",78,"MY","DER","2014-06-18"
"2014515251","","WREN-BABBLER",105,"MY","DER","2014-06-18"
"2014515251","OCHRACEOUS","BULBUL",88,"MY","DER","2014-06-18"
"2014515251","TAWNY-BREASTED","PARROTFINCH",2,"MY","DER","2014-06-18"
"2014515251","TEMMINCK'S","BABBLER",122,"MY","DER","2014-06-18"
"2014515251","","SUNBIRD",28,"MY","DER","2014-06-18"
"2014515251","WHITE-BELLIED","YUHINA",2,"MY","DER","2014-06-18"
"2014515251","WHITE-BROWED","SHORTWING",135,"MY","DER","2014-06-18"
"2014515251","WHITEHEAD'S","BROADBILL",7,"MY","DER","2014-06-18"
"2014515251","WHITEHEAD'S","TROGON",19,"MY","DER","2014-06-18"
"2014515251","","FANTAIL",196,"MY","DER","2014-06-18"
"2014515251","YELLOW-BREASTED","WARBLER",160,"MY","DER","2014-06-18"
"2014515251","OLIVE-BACKED","SUNBIRD",5,"MY","DER","2014-06-18"
"2014515251","","THRUSH",10,"MY","DER","2014-06-18"
"2014515251","","WHITE-EYE",1,"MY","DER","2014-06-18"
"2014515251","HILL","PARTRIDGE",3,"MY","DER","2014-06-18"
"2014515251","SHORT-TAILED GREEN","MAGPIE",20,"MY","DER","2014-06-18"
"2014515251","","FLYCATCHER",191,"MY","DER","2014-06-18"
"2014515251","BUSH","WARBLER",47,"MY","DER","2014-06-18"
"2014515251","","CUCKOO",1,"MY","DER","2014-06-18"
"2014515251","SUNDA","LAUGHING-THRUSH",40,"MY","DER","2014-06-18"
"2014515251","","TIT-BABBLER",1,"MY","DER","2014-06-18"
"2014515251","WHITE-CROWNED","FORKTAIL",60,"MY","DER","2014-06-18"
"2014515251","BORNEAN","STUBTAIL",60,"MY","DER","2014-06-18"
"2014515251","","SWIFTLET",1,"MY","DER","2014-06-18"
"2014515251","","TREEPIE",4,"MY","DER","2014-06-18"
"2014515251","","WHISTLER",250,"MY","DER","2014-06-18"
"2014515251","WHISTLING","THRUSH",75,"MY","DER","2014-06-18"
"2014515251","","YUHINA",511,"MY","DER","2014-06-18"
"2014515251","","LAUGHING-THRUSH",48,"MY","DER","2014-06-18"
"2014515556","SOUTHERN AFRICAN","OSTRICH",2520,"ZA","FEA","2014-08-20"
"2014515559","","STARFISH",9792,"PH","BOD","2014-08-21"
"2014515565","PEARL","MUSSEL",1512,"CN","SPR","2014-08-15"
"2014515566","GREAT PEARL","OYSTER",564,"PH","JWL","2014-08-17"
"2014515566","ABALONE","SHELL",575,"NZ","JWL","2014-08-17"
"2014515566","","SHELL",179,"PF","JWL","2014-08-17"
"2014515566","","SEA FAN",2,"CN","JWL","2014-08-17"
"2014515566","","OYSTER",44,"PH","JWL","2014-08-17"
"2014515909","TROCHA","SHELL",48,"IN","SPR","2014-08-23"
"2014515910","GREAT PEARL","OYSTER",480,"IN","SPR","2014-08-23"
"2014516756","OLIVE","FLOUNDER",146,"KR","LIV","2014-08-20"
"2014516756","WHIPARM","OCTOPUS",15,"KR","LIV","2014-08-20"
"2014517361","CRABS,LOBSTERS,","CRUSTACEANS",90,"PH","LIV","2014-08-21"
"2014517361","SHELLS","MOLLUSCS",214,"PH","LIV","2014-08-21"
"2014517361","","FIREFISH",2,"PH","LIV","2014-08-21"
"2014517361","FU MANCHU","LIONFISH",2,"PH","LIV","2014-08-21"
"2014517361","ANTENNATA","LIONFISH",2,"PH","LIV","2014-08-21"
"2014517361","DWARF","LIONFISH",2,"PH","LIV","2014-08-21"
"2014517461","","SEA STAR",30,"ID","BOD","2014-08-17"
"2014517461","","ARK",9,"ID","SPR","2014-08-17"
"2014517461","","SUNDIAL",25,"ID","SPR","2014-08-17"
"2014517474","","ELK",1,"NZ","TRO","2014-08-04"
"2014517474","","ELK",2,"NZ","HOR","2014-08-04"
"2014517474","FALLOW","DEER",1,"NZ","TRO","2014-08-04"
"2014517474","FALLOW","DEER",1,"NZ","HOR","2014-08-04"
"2014517516","BLUE","WILDEBEEST",3,"ZA","TRO","2014-08-15"
"2014517516","","GEMSBOK",3,"ZA","TRO","2014-08-15"
"2014517516","","IMPALA",3,"ZA","TRO","2014-08-15"
"2014517516","","NYALA",1,"ZA","TRO","2014-08-15"
"2014517516","COMMON","WARTHOG",1,"ZA","TRO","2014-08-15"
"2014517538","AFRICAN","BUFFALO",1,"ZA","TRO","2014-08-14"
"2014517538","GREATER","KUDU",1,"ZA","TRO","2014-08-14"
"2014518026","GREATER","KUDU",2,"ZA","TRO","2014-08-10"
"2014518026","","IMPALA",1,"ZA","TRO","2014-08-10"
"2014518042","","IMPALA",2,"NA","TRO","2014-08-11"
"2014518042","","GEMSBOK",2,"NA","TRO","2014-08-11"
"2014518042","","HARTEBEEST",2,"NA","TRO","2014-08-11"
"2014518042","","SPRINGBOK",2,"NA","TRO","2014-08-11"
"2014518042","DESERT","WARTHOG",1,"NA","TRO","2014-08-11"
"2014518042","BLUE","WILDEBEEST",2,"NA","TRO","2014-08-11"
"2014518084","","BLESBOK",2,"ZA","TRO","2014-08-17"
"2014518084","","IMPALA",1,"ZA","TRO","2014-08-17"
"2014518084","GREATER","KUDU",1,"ZA","TRO","2014-08-17"
"2014518084","","HARTEBEEST",1,"ZA","TRO","2014-08-17"
"2014518209","GREAT PEARL","OYSTER",334,"PH","JWL","2014-08-22"
"2014518209","ABALONE","SHELL",408,"NZ","JWL","2014-08-22"
"2014518209","","OYSTER",158,"PF","JWL","2014-08-22"
"2014518209","","SEA FAN",18,"CN","JWL","2014-08-22"
"2014518209","","OYSTER",9,"PH","JWL","2014-08-22"
"2014518683","","RACCOON",2742,"CA","TRI","2014-08-21"
"2014518691","","COYOTE",659,"CA","TRI","2014-08-07"
"2014518734","TROCHA","SHELL",3258,"JP","SPR","2014-08-27"
"2014518734","GREAT PEARL","OYSTER",7378,"JP","SPR","2014-08-27"
"2014518734","GREAT PEARL","OYSTER",168,"JP","SPR","2014-08-27"
"2014518736","","RACCOON",972,"CA","TRI","2014-08-23"
"2014518737","","OYSTER",417,"ID","SPR","2014-08-28"
"2014518739","","OYSTER",2123,"ID","SPR","2014-08-28"
"2014518739","GREAT PEARL","OYSTER",4851,"CN","SPR","2014-08-28"
"2014518743","CAPIZ","SHELL",42,"ID","SPR","2014-08-29"
"2014518744","GREAT PEARL","OYSTER",480,"VN","SPR","2014-08-29"
"2014518745","CAPIZ","SHELL",808,"CN","SPR","2014-08-28"
"2014518777","GREAT PEARL","OYSTER",1190,"IN","SHE","2014-08-23"
"2014518880","ABALONE","SHELL",7162,"CN","SPR","2014-08-17"
"2014518880","","OYSTER",4399,"CN","SPR","2014-08-17"
"2014518880","TROCHA","SHELL",80,"CN","SPR","2014-08-17"
"2014518880","GREAT PEARL","OYSTER",322,"CN","SPR","2014-08-17"
"2014518880","MUREX","SHELL",40,"CN","SPR","2014-08-17"
"2014518880","","SHELL",158,"CN","SPR","2014-08-17"
"2014518880","BAMBOO","CORAL",106,"CN","SPR","2014-08-17"
"2014518887","","ELK",1,"NZ","TRO","2014-08-14"
"2014519258","CAPIZ","SHELL",420,"PH","SPR","2014-08-29"
"2014519274","CAPIZ","SHELL",796,"PH","SPR","2014-08-29"
"2014519279","CAPIZ","SHELL",4206,"PH","SPR","2014-08-29"
"2014519285","","ELK",1,"NZ","TRO","2014-08-21"
"2014519285","FALLOW","DEER",1,"NZ","TRO","2014-08-21"
"2014519285","DOMESTIC","SHEEP",1,"NZ","TRO","2014-08-21"
"2014519338","ASIAN FAN","SHRIMP",50,"TH","LIV","2014-08-26"
"2014519396","","ELK",1,"AR","TRO","2014-08-15"
"2014519396","WILD","BOAR",2,"AR","TRO","2014-08-15"
"2014519561","","ELK",1,"NZ","SKU","2014-08-12"
"2014519561","FALLOW","DEER",1,"NZ","TRO","2014-08-12"
"2014519561","DOMESTIC","SHEEP",1,"NZ","SKU","2014-08-12"
"2014519569","RADIATED RAT","SNAKE",1176,"ID","SHO","2014-08-23"
"2014519825","PEARL","MUSSEL",2484,"CN","SPR","2014-08-25"
"2014519826","EURASIAN","ELK",20352,"FI","SHO","2014-08-23"
"2014519827","GREAT PEARL","OYSTER",71,"PH","JWL","2014-08-24"
"2014519827","ABALONE","SHELL",48,"NZ","JWL","2014-08-24"
"2014519827","","SHELL",6,"NZ","JWL","2014-08-24"
"2014519827","","OYSTER",19,"PF","JWL","2014-08-24"
"2014519844","PEARL","MUSSEL",142500,"VN","SPR","2014-08-29"
"2014519912","GREAT PEARL","OYSTER",7126,"ID","SPR","2014-09-02"
"2014519928","BARBARY","SHEEP",1,"ES","TRO","2014-08-23"
"2014519928","SPANISH","IBEX",2,"ES","TRO","2014-08-23"
"2014519949","COMMON","WARTHOG",5,"ZA","TRO","2014-08-20"
"2014519949","GREATER","KUDU",3,"ZA","TRO","2014-08-20"
"2014519949","","IMPALA",4,"ZA","TRO","2014-08-20"
"2014519949","BURCHELL'S","ZEBRA",2,"ZA","TRO","2014-08-20"
"2014519949","","NYALA",1,"ZA","TRO","2014-08-20"
"2014519949","","GEMSBOK",1,"ZA","TRO","2014-08-20"
"2014519949","","WATERBUCK",1,"ZA","TRO","2014-08-20"
"2014519963","TROCA","SHELL",14,"ID","SPR","2014-08-27"
"2014519989","BLACK-BACKED","JACKAL",1,"ZA","TRO","2014-08-25"
"2014519989","","BLESBOK",1,"ZA","TRO","2014-08-25"
"2014519989","BLUE","WILDEBEEST",2,"ZA","TRO","2014-08-25"
"2014519989","GREATER","KUDU",1,"ZA","TRO","2014-08-25"
"2014519989","","HARTEBEEST",1,"ZA","TRO","2014-08-25"
"2014519989","","WATERBUCK",1,"ZA","TRO","2014-08-25"
"2014519989","BURCHELL'S","ZEBRA",1,"ZA","TRO","2014-08-25"
"2014520009","CAPIZ","SHELL",296,"PH","SPR","2014-08-21"
"2014520032","CAPIZ","SHELL",790,"PH","SPR","2014-08-21"
"2014520032","VIRGATE TELLIN","SHELL",790,"PH","SPR","2014-08-21"
"2014520557","","GEODUCK",150000,"CA","LIV","2014-08-28"
"2014520805","TORCH","CORAL",3,"ID","LIV","2014-08-28"
"2014520805","WHITE GRAPE","CORAL",31,"ID","LIV","2014-08-28"
"2014520805","BRAIN","CORAL",14,"ID","LIV","2014-08-28"
"2014520805","ELEGANT","CORAL",6,"ID","LIV","2014-08-28"
"2014520805","MUSHROOM","CORAL",15,"ID","LIV","2014-08-28"
"2014520805","CRYSTAL","CORAL",4,"ID","LIV","2014-08-28"
"2014520805","HORN","CORAL",3,"ID","LIV","2014-08-28"
"2014520805","BRAIN","CORAL",9,"ID","LIV","2014-08-28"
"2014520805","DAISY","CORAL",13,"ID","LIV","2014-08-28"
"2014520805","DISK","CORAL",2,"ID","LIV","2014-08-28"
"2014520805","DAISY","CORAL",10,"ID","LIV","2014-08-28"
"2014520805","BUBBLE","CORAL",15,"ID","LIV","2014-08-28"
"2014520805","BUBBLE","CORAL",11,"ID","LIV","2014-08-28"
"2014520805","STONY","CORAL",3,"ID","LIV","2014-08-28"
"2014520805","DOUGHNUT","CORAL",5,"ID","LIV","2014-08-28"
"2014520805","CRATER","CORAL",12,"ID","LIV","2014-08-28"
"2014520805","STONY","CORAL",115,"ID","ROC","2014-08-28"
"2014520805","SHELLS","MOLLUSCS",110,"ID","LIV","2014-08-28"
"2014520805","CRABS,LOBSTERS,","CRUSTACEANS",10,"ID","LIV","2014-08-28"
"2014520805","ORGAN-PIPE","CORAL",2,"ID","LIV","2014-08-28"
"2014520805","STAGHORN","CORAL",10,"ID","LIV","2014-08-28"
"2014520805","STAGHORN","CORAL",7,"ID","LIV","2014-08-28"
"2014520805","","CORAL",9,"ID","LIV","2014-08-28"
"2014520805","","CORAL",18,"ID","LIV","2014-08-28"
"2014520805","TRUMPET","CORAL",18,"ID","LIV","2014-08-28"
"2014520805","STONY","CORAL",44,"ID","LIV","2014-08-28"
"2014520836","VERTAGUS","SHELL",528,"CN","SPR","2014-09-02"
"2014520836","","ARK",528,"CN","SPR","2014-09-02"
"2014520836","","SHELL",528,"CN","SPR","2014-09-02"
"2014520841","VERTAGUS","SHELL",312,"CN","SPR","2014-09-02"
"2014520841","","ARK",312,"CN","SPR","2014-09-02"
"2014520841","","SHELL",312,"CN","SPR","2014-09-02"
"2014520853","ZAIRE DWARF CLAWED","FROG",300,"SG","LIV","2014-08-28"
"2014520853","","CARIDINA",300,"SG","LIV","2014-08-28"
"2014520853","","CARIDINA",100,"SG","LIV","2014-08-28"
"2014520853","CHERRY RED","SHRIMP",125,"SG","LIV","2014-08-28"
"2014520853","ASIAN FAN","SHRIMP",25,"SG","LIV","2014-08-28"
"2014520881","CHACMA","BABOON",2,"ZA","TRO","2014-08-10"
"2014520881","BLACK","WILDEBEEST",1,"ZA","TRO","2014-08-10"
"2014520881","","NYALA",1,"ZA","TRO","2014-08-10"
"2014520881","","IMPALA",1,"ZA","TRO","2014-08-10"
"2014520881","","WATERBUCK",1,"ZA","TRO","2014-08-10"
"2014520881","DESERT","WARTHOG",1,"ZA","TRO","2014-08-10"
"2014520881","GREATER","KUDU",1,"ZA","TRO","2014-08-10"
"2014520881","COMMON","ELAND",1,"ZA","TRO","2014-08-10"
"2014520881","","BLESBOK",1,"ZA","TRO","2014-08-10"
"2014520881","","HARTEBEEST",1,"NA","TRO","2014-08-10"
"2014520884","","GEMSBOK",1,"ZA","TRO","2014-08-23"
"2014520884","COMMON","WARTHOG",1,"ZA","TRO","2014-08-23"
"2014520884","BURCHELL'S","ZEBRA",1,"ZA","TRO","2014-08-23"
"2014520886","GREATER","KUDU",2,"ZA","TRO","2014-08-22"
"2014520886","","GEMSBOK",2,"ZA","TRO","2014-08-22"
"2014520886","","BLESBOK",1,"ZA","TRO","2014-08-22"
"2014520886","","SPRINGBOK",1,"ZA","TRO","2014-08-22"
"2014520886","MOUNTAIN","REEDBUCK",1,"ZA","TRO","2014-08-22"
"2014520886","","IMPALA",2,"ZA","TRO","2014-08-22"
"2014520886","BLUE","WILDEBEEST",1,"ZA","TRO","2014-08-22"
"2014520898","FALLOW","DEER",10,"NZ","HOR","2014-08-27"
"2014520898","","ELK",20,"NZ","HOR","2014-08-27"
"2014521310","TROCHA","SHELL",870,"JP","SP","2014-08-29"
"2014521311","WESTERN GREY","KANGAROO",1416,"AU","SHO","2014-08-29"
"2014521344","","ELK",1,"NZ","TRO","2014-08-27"
"2014521344","FALLOW","DEER",1,"NZ","TRO","2014-08-27"
"2014521348","DOMESTIC","SHEEP",2,"NZ","TRO","2014-08-27"
"2014521348","","ELK",1,"NZ","TRO","2014-08-27"
"2014521348","FALLOW","DEER",1,"NZ","TRO","2014-08-27"
"2014521348","HIMILAYAN","TAHR",1,"NZ","TRO","2014-08-27"
"2014521350","FALLOW","DEER",1,"NZ","TRO","2014-08-27"
"2014521350","HIMILAYAN","TAHR",1,"NZ","TRO","2014-08-27"
"2014521350","ALPINE","CHAMOIS",1,"NZ","TRO","2014-08-27"
"2014521355","FALLOW","DEER",2,"NZ","TRO","2014-08-24"
"2014521355","HIMILAYAN","TAHR",1,"NZ","TRO","2014-08-24"
"2014521355","DOMESTIC","SHEEP",3,"NZ","TRO","2014-08-24"
"2014521355","WILD","BOAR",2,"NZ","TRO","2014-08-24"
"2014521355","RED-NECKED","WALLABY",1,"NZ","TRO","2014-08-24"
"2014521355","BRUSHTAIL","POSSUM",1,"NZ","TRO","2014-08-24"
"2014522223","FISH","ALL FISH",4800,"JP","EXT","2014-08-29"
"2014522223","FISH","ALL FISH",1800,"JP","EXT","2014-08-29"
"2014522226","","WHELK",1512,"CN","SPR","2014-09-02"
"2014522228","","GEODUCK",65000,"CA","LIV","2014-09-04"
"2014522229","","NAIAD",576,"IN","SPR","2014-09-04"
"2014522230","GREAT PEARL","OYSTER",205,"PH","JWL","2014-08-31"
"2014522230","ABALONE","SHELL",183,"NZ","JWL","2014-08-31"
"2014522230","","OYSTER",44,"PF","JWL","2014-08-31"
"2014522230","","SEA FAN",6,"CN","JWL","2014-08-31"
"2014522230","","OYSTER",8,"PH","JWL","2014-08-31"
"2014522234","","ELK",1,"AR","TRO","2014-08-15"
"2014522413","","OYSTER",136,"CN","SPR","2014-08-26"
"2014523112","","BLESBOK",1,"ZA","SKU","2014-08-25"
"2014523112","","GEMSBOK",1,"ZA","SKU","2014-08-25"
"2014523112","","KLIPSPRINGER",1,"ZA","SKU","2014-08-25"
"2014523112","COMMON","TSESSEBE",1,"ZA","SKU","2014-08-25"
"2014523112","","IMPALA",1,"ZA","SKU","2014-08-25"
"2014523323","BUSH","DUIKER",1,"ZA","TRO","2014-08-10"
"2014523323","GREATER","KUDU",3,"ZA","TRO","2014-08-10"
"2014523323","","NYALA",1,"ZA","TRO","2014-08-10"
"2014523323","DESERT","WARTHOG",1,"ZA","TRO","2014-08-10"
"2014523323","","IMPALA",2,"ZA","TRO","2014-08-10"
"2014523323","","BLESBOK",4,"ZA","TRO","2014-08-10"
"2014523323","BURCHELL'S","ZEBRA",1,"NA","TRO","2014-08-10"
"2014523805","OLIVE","FLOUNDER",264,"KR","LIV","2014-09-04"
"2014523805","RIDGED-EYE","FLOUNDER",160,"KR","LIV","2014-09-04"
"2014523958","","ELK",2,"NZ","TRO","2014-08-29"
"2014523958","HIMILAYAN","TAHR",2,"NZ","TRO","2014-08-29"
"2014523958","ALPINE","CHAMOIS",2,"NZ","TRO","2014-08-29"
"2014523973","","LECHWE",1,"ZA","TRO","2014-08-30"
"2014523973","BLACK","WILDEBEEST",1,"ZA","TRO","2014-08-30"
"2014523973","","SPRINGBOK",1,"ZA","TRO","2014-08-30"
"2014523973","","GEMSBOK",1,"ZA","TRO","2014-08-30"
"2014524024","OLIVE","FLOUNDER",146,"KR","LIV","2014-09-04"
"2014524035","GREATER","KUDU",1,"ZA","TRO","2014-08-31"
"2014524035","","GEMSBOK",1,"ZA","TRO","2014-08-31"
"2014524035","COMMON","WARTHOG",2,"ZA","TRO","2014-08-31"
"2014524035","BLUE","WILDEBEEST",2,"ZA","TRO","2014-08-31"
"2014524035","","IMPALA",2,"ZA","TRO","2014-08-31"
"2014524035","BURCHELL'S","ZEBRA",1,"ZA","TRO","2014-08-31"
"2014524224","EUROPEAN","RABBIT",60,"CN","TRI","2014-09-03"
"2014524224","ARCTIC","FOX",16,"FI","TRI","2014-09-03"
"2014525018","JAPANESE FALSE","CERITH",7584,"CN","SPR","2014-09-01"
"2014525018","","STARFISH",5388,"CN","BOD","2014-09-01"
"2014525018","STONY","CORAL",2196,"CN","CPR","2014-09-01"
"2014525018","SHELLS","MOLLUSCS",2196,"CN","SPR","2014-09-01"
"2014525624","","WHELK",630,"CN","SPR","2014-08-18"
"2014525624","SOUTHERN AFRICAN","OSTRICH",234,"CN","FEA","2014-08-18"
"2014525687","COMMON","ELAND",2,"MZ","TRO","2014-08-30"
"2014525687","AFRICAN","BUFFALO",2,"MZ","TRO","2014-08-30"
"2014525687","","NYALA",1,"MZ","TRO","2014-08-30"
"2014525687","SABLE","ANTELOPE",2,"MZ","TRO","2014-08-30"
"2014525687","","BUSHBUCK",1,"MZ","TRO","2014-08-30"
"2014525687","","BUSH-PIG",1,"MZ","TRO","2014-08-30"
"2014525709","AMERICAN BLACK","BEAR",1,"CA","SKI","2014-09-03"
"2014525722","COMMON","ELAND",1,"NA","TRO","2014-08-30"
"2014525722","","GEMSBOK",2,"NA","TRO","2014-08-30"
"2014525722","","HARTEBEEST",1,"NA","TRO","2014-08-30"
"2014525722","","SPRINGBOK",1,"NA","TRO","2014-08-30"
"2014525722","DESERT","WARTHOG",1,"NA","TRO","2014-08-30"
"2014525722","BLACK","WILDEBEEST",1,"NA","TRO","2014-08-30"
"2014525722","BLUE","WILDEBEEST",1,"NA","TRO","2014-08-30"
"2014525722","HARTMANN'S MT.","ZEBRA",1,"NA","TRO","2014-08-30"
"2014525760","","BLESBOK",1,"NA","TRO","2014-08-30"
"2014525760","","SPRINGBOK",2,"NA","TRO","2014-08-30"
"2014525760","BLACK","WILDEBEEST",1,"NA","TRO","2014-08-30"
"2014525761","GREAT PEARL","OYSTER",211,"PH","JWL","2014-09-05"
"2014525761","ABALONE","SHELL",187,"NZ","JWL","2014-09-05"
"2014525761","","OYSTER",57,"PF","JWL","2014-09-05"
"2014525761","","SEA FAN",4,"CN","JWL","2014-09-05"
"2014525761","","OYSTER",19,"PH","JWL","2014-09-05"
"2014525764","PEARL","MUSSEL",11556,"CN","SPR","2014-09-05"
"2014525764","PEARL","MUSSEL",1440,"CN","SPR","2014-09-05"
"2014525766","CAPIZ","SHELL",450,"PH","SPR","2014-09-09"
"2014526158","","SHELL",2,"ID","SHE","2014-08-31"
"2014526165","PEARL","MUSSEL",7,"VN","SPR","2014-09-08"
"2014526165","GREAT PEARL","OYSTER",37,"VN","SPR","2014-09-08"
"2014526165","PEARL","MUSSEL",6,"VN","SPR","2014-09-08"
"2014526169","PEARL","MUSSEL",116,"VN","SPR","2014-09-08"
"2014526171","PEARL","MUSSEL",60,"VN","SPR","2014-09-08"
"2014526171","GREAT PEARL","OYSTER",92,"VN","SPR","2014-09-08"
"2014526201","SHELLS","MOLLUSCS",2980,"PH","SHE","2014-09-10"
"2014526201","","STARFISH",23920,"PH","BOD","2014-09-10"
"2014526201","SHELLS","MOLLUSCS",1820,"PH","SPR","2014-09-10"
"2014526201","ECCENTRIC","SANDDOLLAR",120000,"PH","BOD","2014-09-10"
"2014526204","CAPIZ","SHELL",102,"IN","SPR","2014-09-08"
"2014526215","EUROPEAN","RABBIT",2100,"CN","HAP","2014-09-06"
"2014526215","COMMON","PHEASANT",4200,"CN","FEA","2014-09-06"
"2014526386","AMERICAN","MARTEN",2,"CA","SKI","2014-08-19"
"2014526412","","GEODUCK",50000,"CA","LIV","2014-09-10"
"2014526422","AFRICAN","LION",1,"ZA","TRO","2014-09-04"
"2014526434","AFRICAN","LION",1,"ZA","TRO","2014-09-04"
"2014526439","","BLESBOK",1,"ZA","LPL","2014-09-04"
"2014526461","GREAT PEARL","OYSTER",265,"PH","JWL","2014-09-07"
"2014526461","ABALONE","SHELL",170,"NZ","JWL","2014-09-07"
"2014526461","","OYSTER",53,"PF","JWL","2014-09-07"
"2014526461","","OYSTER",69,"PH","JWL","2014-09-07"
"2014526464","EUROPEAN","RABBIT",288,"AU","GAR","2014-09-08"
"2014527238","SPANISH","IBEX",2,"ES","TRO","2014-09-04"
"2014527272","EUROPEAN","RABBIT",279,"AU","GAR","2014-09-09"
"2014527994","EURASIAN","ELK",7,"FI","LPL","2014-09-04"
"2014527997","SERVAL","X DOMESTIC CAT",2,"CA","LIV","2014-09-11"
