"rate_spread","population","minority_population","loan_amount","median_family_income","applicant_income","state","year","applicant_race","applicant_ethnicity","company_name"
2.28,4515,21.12999916,123,54700,29,"CA",2014,"White","Not Hispanic or Latino","EVERGREEN MONEYSOURCE MORTGAGE (WA)"
2.15,5683,10.43000031,109,74000,28,"WA",2014,"White","Not Hispanic or Latino","EVERGREEN MONEYSOURCE MORTGAGE (WA)"
1.82,7970,20.84000015,167,52800,83,"ID",2014,"White","Not Hispanic or Latino","EVERGREEN MONEYSOURCE MORTGAGE (WA)"
2.02,7154,13.77000046,152,74200,52,"WA",2014,"Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application","EVERGREEN MONEYSOURCE MORTGAGE (WA)"
1.99,3352,16.53000069,118,67000,37,"WA",2014,"White","Not Hispanic or Latino","EVERGREEN MONEYSOURCE MORTGAGE (WA)"
1.65,5192,31.21999931,153,57800,52,"WA",2014,"White","Not Hispanic or Latino","EVERGREEN MONEYSOURCE MORTGAGE (WA)"
2.56,1950,53.63999939,152,48900,65,"WA",2014,"White","Not Hispanic or Latino","EVERGREEN MONEYSOURCE MORTGAGE (WA)"
2.27,1950,53.63999939,147,48900,29,"WA",2014,"Information not provided by applicant in mail, Internet, or telephone application","Hispanic or Latino","EVERGREEN MONEYSOURCE MORTGAGE (WA)"
1.87,3762,23.44000053,231,57800,63,"WA",2014,"White","Not Hispanic or Latino","EVERGREEN MONEYSOURCE MORTGAGE (WA)"
1.93,4948,7.800000191,212,67000,72,"WA",2014,"White","Not Hispanic or Latino","EVERGREEN MONEYSOURCE MORTGAGE (WA)"
2.41,3791,12.07999992,273,67000,140,"WA",2014,"White","Not Hispanic or Latino","EVERGREEN MONEYSOURCE MORTGAGE (WA)"
2.3,3978,7.539999962,142,58300,77,"WA",2014,"White","Not Hispanic or Latino","EVERGREEN MONEYSOURCE MORTGAGE (WA)"
2.2,4965,20.20000076,183,58300,131,"WA",2014,"White","Not Hispanic or Latino","EVERGREEN MONEYSOURCE MORTGAGE (WA)"
1.77,4695,32.29000092,172,58300,49,"WA",2014,"White","Not Hispanic or Latino","EVERGREEN MONEYSOURCE MORTGAGE (WA)"
2.17,3178,5,111,64100,34,"VT",2014,"White","Not Hispanic or Latino","EVOLVE BANK & TRUST (AR)"
2.22,4469,2.24000001,101,80400,104,"MN",2014,"White","Not Hispanic or Latino","F & M COMMUNITY BANK"
2.04,3027,3.299999952,139,48800,61,"MO",2014,"White","Not Hispanic or Latino","FAIRWAY INDEPENDENT MORT CORP (TX)"
2.18,8379,23.27000046,120,55600,77,"LA",2014,"White","Not Hispanic or Latino","FAIRWAY INDEPENDENT MORT CORP (TX)"
2.15,3172,27.98999977,103,47100,42,"LA",2014,"White","Not Hispanic or Latino","FAIRWAY INDEPENDENT MORT CORP (TX)"
3.2,4387,6.519999981,108,60100,41,"AR",2014,"White","Not Hispanic or Latino","FAIRWAY INDEPENDENT MORT CORP (TX)"
1.94,4528,13.14000034,101,59300,32,"NC",2014,"White","Not Hispanic or Latino","FAIRWAY INDEPENDENT MORT CORP (TX)"
2.04,10474,11.15999985,216,50500,78,"OR",2014,"White","Not Hispanic or Latino","FAIRWAY INDEPENDENT MORT CORP (TX)"
1.9,2605,57.58000183,149,76700,32,"CO",2014,"White","Not Hispanic or Latino","FAIRWAY INDEPENDENT MORT CORP (TX)"
2.12,2605,57.58000183,165,76700,33,"CO",2014,"White","Hispanic or Latino","FAIRWAY INDEPENDENT MORT CORP (TX)"
2.27,5845,2.099999905,113,55700,35,"OH",2014,"White","Not Hispanic or Latino","FAIRWAY INDEPENDENT MORT CORP (TX)"
2.06,4334,31.68000031,106,55600,62,"LA",2014,"White","Not Hispanic or Latino","FAIRWAY INDEPENDENT MORT CORP (TX)"
1.96,4455,11.19999981,106,61800,34,"CO",2014,"White","Not Hispanic or Latino","FAIRWAY INDEPENDENT MORT CORP (TX)"
2.18,4619,24.15999985,136,62000,43,"CO",2014,"White","Not Hispanic or Latino","FAIRWAY INDEPENDENT MORT CORP (TX)"
2.28,3949,40.56999969,125,55600,54,"ID",2014,"White","Not Hispanic or Latino","FAIRWAY INDEPENDENT MORT CORP (TX)"
1.51,5440,19.17000008,129,62000,68,"UT",2014,"White","Not Hispanic or Latino","FAIRWAY INDEPENDENT MORT CORP (TX)"
2.08,2643,6.849999905,187,52800,48,"ID",2014,"White","Not Hispanic or Latino","FAIRWAY INDEPENDENT MORT CORP (TX)"
2.11,6458,58.97000122,111,62000,34,"CO",2014,"White","Not Hispanic or Latino","FAIRWAY INDEPENDENT MORT CORP (TX)"
1.51,4708,28.76000023,106,64200,25,"UT",2014,"White","Not Hispanic or Latino","FAIRWAY INDEPENDENT MORT CORP (TX)"
1.8,4531,6.670000076,185,57600,49,"CO",2014,"White","Not Hispanic or Latino","FAIRWAY INDEPENDENT MORT CORP (TX)"
2.04,4392,33.27000046,177,57600,72,"CO",2014,"Information not provided by applicant in mail, Internet, or telephone application","Hispanic or Latino","FAIRWAY INDEPENDENT MORT CORP (TX)"
1.87,4829,45.58000183,147,76700,46,"CO",2014,"Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application","FAIRWAY INDEPENDENT MORT CORP (TX)"
1.9,4352,12.25,183,76700,48,"CO",2014,"White","Not Hispanic or Latino","FAIRWAY INDEPENDENT MORT CORP (TX)"
1.75,6041,24.85000038,108,57600,54,"CO",2014,"White","Not Hispanic or Latino","FAIRWAY INDEPENDENT MORT CORP (TX)"
1.79,6041,24.85000038,105,57600,38,"CO",2014,"White","Not Hispanic or Latino","FAIRWAY INDEPENDENT MORT CORP (TX)"
1.99,6909,6.400000095,108,47100,33,"TN",2014,"White","Not Hispanic or Latino","FAIRWAY INDEPENDENT MORT CORP (TX)"
2.28,3791,12.07999992,190,67000,43,"WA",2014,"White","Hispanic or Latino","FAIRWAY INDEPENDENT MORT CORP (TX)"
1.8,3616,10.34000015,226,88200,60,"WA",2014,"White","Not Hispanic or Latino","FAIRWAY INDEPENDENT MORT CORP (TX)"
2.02,2595,19.61000061,196,57600,67,"CO",2014,"White","Not Hispanic or Latino","FAIRWAY INDEPENDENT MORT CORP (TX)"
2.14,3438,20.04000092,133,57600,22,"CO",2014,"White","Hispanic or Latino","FAIRWAY INDEPENDENT MORT CORP (TX)"
1.77,3154,11.31999969,304,67000,59,"WA",2014,"White","Not Hispanic or Latino","FAIRWAY INDEPENDENT MORT CORP (TX)"
2.06,6082,15.88000011,142,67000,33,"WA",2014,"White","Not Hispanic or Latino","FAIRWAY INDEPENDENT MORT CORP (TX)"
2.08,4139,40.18000031,108,60100,41,"AR",2014,"White","Not Hispanic or Latino","FAIRWAY INDEPENDENT MORT CORP (TX)"
1.96,1188,26.18000031,122,57600,48,"CO",2014,"White","Not Hispanic or Latino","FAIRWAY INDEPENDENT MORT CORP (TX)"
1.9,4322,62.18999863,136,62000,37,"CO",2014,"Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application","FAIRWAY INDEPENDENT MORT CORP (TX)"
2.14,3729,41.49000168,128,62000,44,"CO",2014,"White","Not Hispanic or Latino","FAIRWAY INDEPENDENT MORT CORP (TX)"
3.16,5265,38.45999908,110,58800,51,"TX",2014,"White","Not Hispanic or Latino","FALLS CITY NATIONAL BANK (TX)"
2.58,3950,4.03000021,103,56000,40,"OH",2014,"American Indian or Alaska Native","Not Hispanic or Latino","FARM CREDIT MID AMERICA (KY)"
1.54,5373,5.010000229,145,51000,153,"TN",2014,"White","Not Hispanic or Latino","FARM CREDIT MID AMERICA (KY)"
1.52,5603,3.529999971,101,47100,60,"TN",2014,"White","Information not provided by applicant in mail, Internet, or telephone application","FARM CREDIT MID AMERICA (KY)"
1.53,2951,4.880000114,118,67800,148,"KY",2014,"White","Information not provided by applicant in mail, Internet, or telephone application","FARM CREDIT MID AMERICA (KY)"
1.56,6012,7.119999886,119,55700,76,"OH",2014,"White","Not Hispanic or Latino","FARM CREDIT MID AMERICA (KY)"
1.55,10372,13.85000038,116,67900,145,"IN",2014,"White","Not Hispanic or Latino","FARM CREDIT MID AMERICA (KY)"
1.53,2268,16.88999939,105,52300,98,"TN",2014,"White","Not Hispanic or Latino","FARM CREDIT MID AMERICA (KY)"
1.62,4507,13.80000019,127,59400,115,"TN",2014,"White","Information not provided by applicant in mail, Internet, or telephone application","FARM CREDIT MID AMERICA (KY)"
1.5,5077,2.230000019,116,47100,95,"TN",2014,"White","Not Hispanic or Latino","FARM CREDIT MID AMERICA (KY)"
2.12,4247,3.630000114,215,74900,88,"IA",2014,"White","Not Hispanic or Latino","FARM CREDIT SERVICES OF AMERIC (NE)"
1.54,3299,3.430000067,156,59300,37,"VA",2014,"White","Not Hispanic or Latino","FARMERS & MERCHANTS BANK (VA)"
2.3,7359,10.18999958,121,66600,32,"KS",2014,"White","Not Hispanic or Latino","FARMERS STATE BANK (KS)"
2.64,8900,19.69000053,105,57000,86,"MO",2014,"White","Not Hispanic or Latino","FARMERS STATE BANK (MO)"
3.63,6535,9.180000305,146,70000,68,"CO",2014,"White","Not Hispanic or Latino","FARMERS STATE BANK OF CALHAN (CO)"
3.93,4289,15.03999996,176,70000,127,"CO",2014,"White","Not Hispanic or Latino","FARMERS STATE BANK OF CALHAN (CO)"
2.52,2010,7.360000134,141,76700,46,"CO",2014,"White","Hispanic or Latino","FARMERS STATE BANK OF CALHAN (CO)"
2.19,5641,4.840000153,166,56400,146,"MI",2014,"White","Not Hispanic or Latino","FARMERS STATE BANK OF MUNITH (MI)"
2.32,5972,20.90999985,142,58300,88,"LA",2014,"White","Not Hispanic or Latino","FARMERS-MERCHANTS BANK & TRUST (LA)"
4.44,5976,15.65999985,104,58300,134,"LA",2014,"White","Not Hispanic or Latino","FARMERS-MERCHANTS BANK & TRUST (LA)"
5.16,9208,11.23999977,119,58300,120,"LA",2014,"White","Not Hispanic or Latino","FARMERS-MERCHANTS BANK & TRUST (LA)"
2.76,7325,34.81000137,118,58300,107,"LA",2014,"White","Not Hispanic or Latino","FARMERS-MERCHANTS BANK & TRUST (LA)"
3.47,7628,23.82999992,108,58300,55,"LA",2014,"White","Not Hispanic or Latino","FARMERS-MERCHANTS BANK & TRUST (LA)"
3.81,6282,36.20000076,115,58300,81,"LA",2014,"White","Not Hispanic or Latino","FARMERS-MERCHANTS BANK & TRUST (LA)"
2.59,5476,42.18000031,121,47100,94,"LA",2014,"White","Not Hispanic or Latino","FARMERS-MERCHANTS BANK & TRUST (LA)"
4.18,7628,23.82999992,126,58300,51,"LA",2014,"White","Not Hispanic or Latino","FARMERS-MERCHANTS BANK & TRUST (LA)"
1.73,3197,2.75,105,60100,82,"AR",2014,"White","Not Hispanic or Latino","FBT BANK & MORTGAGE (AR)"
2.14,7291,23.31999969,142,62900,80,"FL",2014,"White","Not Hispanic or Latino","FIDELITY BANK (KS)"
2.33,3519,22.19000053,158,43800,99,"MS",2014,"White","Not Hispanic or Latino","FIDELITY BANK (KS)"
1.62,4144,7.090000153,132,65600,43,"KS",2014,"White","Not Hispanic or Latino","FIDELITY BANK (KS)"
1.62,7687,6.230000019,101,65600,54,"KS",2014,"White","Not Hispanic or Latino","FIDELITY BANK (KS)"
2.13,5043,46.11999893,109,57600,63,"GA",2014,"White","Not Hispanic or Latino","FIDELITY BANK (KS)"
1.67,7687,6.230000019,134,65600,78,"KS",2014,"White","Not Hispanic or Latino","FIDELITY BANK (KS)"
2.05,6318,7.800000191,103,46000,73,"FL",2014,"White","Not Hispanic or Latino","FIDELITY BANK (KS)"
2.67,3851,2.519999981,135,61000,92,"AL",2014,"White","Not Hispanic or Latino","FIDELITY BANK (KS)"
2.38,6683,9.069999695,121,46300,61,"AL",2014,"White","Not Hispanic or Latino","FIDELITY BANK (KS)"
2.82,2453,53.93000031,164,47100,134,"LA",2014,"White","Not Hispanic or Latino","FIDELITY BANK (KS)"
2.19,1127,57.84999847,115,61400,164,"OK",2014,"White","Hispanic or Latino","FIDELITY BANK (KS)"
2.37,5287,5.829999924,110,45300,71,"AR",2014,"White","Not Hispanic or Latino","FIDELITY BANK (KS)"
2.95,3204,22.60000038,106,59200,99,"OK",2014,"White","Not Hispanic or Latino","FIDELITY BANK (KS)"
1.99,4975,19.71999931,104,59200,73,"OK",2014,"White","Not Hispanic or Latino","FIDELITY BANK (KS)"
2.64,3662,22.87999916,111,59200,66,"OK",2014,"White","Not Hispanic or Latino","FIDELITY BANK (KS)"
1.98,9261,59.45999908,118,68400,120,"TX",2014,"White","Not Hispanic or Latino","FIDELITY BANK (KS)"
1.57,2719,29.17000008,114,59200,57,"OK",2014,"White","Not Hispanic or Latino","FIDELITY BANK (KS)"
3.86,7157,95.41999817,111,49500,57,"NC",2014,"American Indian or Alaska Native","Not Hispanic or Latino","FIDELITY BANK (KS)"
4.42,3836,14.48999977,136,51200,93,"OK",2014,"White","Not Hispanic or Latino","FIDELITY BANK (KS)"
3.89,2696,23.21999931,120,51200,93,"OK",2014,"American Indian or Alaska Native","Not Hispanic or Latino","FIDELITY BANK (KS)"
2.63,4414,9.449999809,120,51600,64,"TX",2014,"White","Not Hispanic or Latino","FIDELITY BANK (KS)"
1.95,4695,17.53000069,106,51600,125,"TX",2014,"White","Not Hispanic or Latino","FIDELITY BANK (KS)"
2.45,2052,17.20000076,114,61700,72,"TX",2014,"White","Not Hispanic or Latino","FIDELITY BANK (KS)"
2.21,4661,27.85000038,103,51600,151,"TX",2014,"White","Not Hispanic or Latino","FIDELITY BANK (KS)"
2.64,3606,11.89999962,133,58900,,"TX",2014,"White","Not Hispanic or Latino","FIDELITY BANK OF TEXAS (TX)"
2.12,2009,8.210000038,111,73800,50,"MI",2014,"White","Not Hispanic or Latino","FIFTH THIRD MORTGAGE (MI)"
1.7,4763,4.639999866,142,53900,,"MI",2014,"White","Not Hispanic or Latino","FIFTH THIRD MORTGAGE (MI)"
1.69,4719,5.090000153,113,56400,49,"MI",2014,"White","Not Hispanic or Latino","FIFTH THIRD MORTGAGE (MI)"
1.53,3064,3.720000029,120,56400,49,"MI",2014,"White","Not Hispanic or Latino","FIFTH THIRD MORTGAGE (MI)"
1.59,8098,4.619999886,108,53900,42,"MI",2014,"White","Not Hispanic or Latino","FIFTH THIRD MORTGAGE (MI)"
1.74,3546,4.940000057,116,73800,35,"MI",2014,"White","Not Hispanic or Latino","FIFTH THIRD MORTGAGE (MI)"
2.2,6284,4.170000076,120,53900,58,"MI",2014,"White","Not Hispanic or Latino","FIFTH THIRD MORTGAGE (MI)"
1.67,4763,4.639999866,104,53900,40,"MI",2014,"White","Not Hispanic or Latino","FIFTH THIRD MORTGAGE (MI)"
1.66,3445,3.829999924,113,64200,78,"KY",2014,"White","Not Hispanic or Latino","FIFTH THIRD MORTGAGE COMPANY (OH)"
2.05,6394,2.170000076,102,55700,43,"OH",2014,"White","Not Hispanic or Latino","FIFTH THIRD MORTGAGE COMPANY (OH)"
1.67,6552,3.00999999,137,69400,83,"OH",2014,"Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application","FIFTH THIRD MORTGAGE COMPANY (OH)"
1.95,7482,3.700000048,106,55700,34,"OH",2014,"White","Not Hispanic or Latino","FIFTH THIRD MORTGAGE COMPANY (OH)"
1.66,3246,8.260000229,113,55700,47,"OH",2014,"White","Not Hispanic or Latino","FIFTH THIRD MORTGAGE COMPANY (OH)"
1.56,3520,2.24000001,118,56100,40,"IN",2014,"White","Not Hispanic or Latino","FIFTH THIRD MORTGAGE COMPANY (OH)"
1.56,2910,83.87999725,155,44000,44,"NM",2014,"White","Not Hispanic or Latino","FIRST AMERICAN BANK (NM)"
1.5,2589,39.59000015,113,47200,33,"NM",2014,"White","Not Hispanic or Latino","FIRST AMERICAN BANK (NM)"
1.54,6119,43.36999893,101,44000,31,"NM",2014,"White","Hispanic or Latino","FIRST AMERICAN BANK (NM)"
1.63,2783,20.27000046,118,61400,123,"OK",2014,"White","Not Hispanic or Latino","FIRST AMERICAN BANK (OK)"
3.71,4319,13.47999954,118,61400,82,"OK",2014,"White","Not Hispanic or Latino","FIRST BANK & TRUST COMPANY (OK)"
3.3,3497,20.55999947,184,51200,80,"OK",2014,"White","Not Hispanic or Latino","FIRST BANK & TRUST COMPANY (OK)"
3.31,3297,6.369999886,142,57500,66,"TX",2014,"White","Not Hispanic or Latino","FIRST BANK & TRUST EAST TEXAS (TX)"
2.56,6334,6.019999981,116,68400,122,"TX",2014,"White","Not Hispanic or Latino","FIRST BANK & TRUST EAST TEXAS (TX)"
2.85,2475,13.85999966,169,51600,80,"TX",2014,"White","Not Hispanic or Latino","FIRST BANK & TRUST EAST TEXAS (TX)"
3.28,4447,16.88999939,138,51600,71,"TX",2014,"White","Not Hispanic or Latino","FIRST BANK & TRUST EAST TEXAS (TX)"
2.36,6311,16.64999962,109,51600,54,"TX",2014,"White","Not Hispanic or Latino","FIRST BANK & TRUST EAST TEXAS (TX)"
2.26,2871,2.470000029,126,58600,278,"IL",2014,"White","Not Hispanic or Latino","FIRST BANK & TRUST SB (IL)"
2.77,6870,40.70999908,232,48700,252,"FL",2014,"White","Not Hispanic or Latino","FIRST BANK (FL)"
2.93,5731,35.75,204,68400,136,"TX",2014,"White","Not Hispanic or Latino","FIRST BANK (TX)"
2.82,9537,15.13000011,160,68400,85,"TX",2014,"White","Not Hispanic or Latino","FIRST BANK (TX)"
3.3,3018,13.88000011,300,61400,136,"OK",2014,"White","Not Hispanic or Latino","FIRST BANK OF CHANDLER (OK)"
3.33,5222,16.43000031,164,61400,209,"OK",2014,"White","Not Hispanic or Latino","FIRST BANK OF CHANDLER (OK)"
2.31,4949,23.47999954,216,58800,58,"TX",2014,"White","Not Hispanic or Latino","FIRST COMMERCIAL BANIK"
1.98,5215,24.53000069,116,43800,72,"MS",2014,"White","Not Hispanic or Latino","FIRST COMMUNITY BANK (AL)"
2.56,4962,3.49000001,128,45300,57,"AR",2014,"White","Not Hispanic or Latino","FIRST COMMUNITY BANK (AR)"
2.15,5658,4.75,185,45300,85,"AR",2014,"White","Not Hispanic or Latino","FIRST COMMUNITY BANK (AR)"
1.75,5518,20.47999954,104,49500,44,"NC",2014,"White","Not Hispanic or Latino","FIRST COMMUNITY BANK (SC)"
1.81,3114,2.089999914,141,47100,91,"WV",2014,"White","Not Hispanic or Latino","FIRST COMMUNITY BANK (VA)"
1.62,1920,2.029999971,107,47100,93,"WV",2014,"White","Not Hispanic or Latino","FIRST COMMUNITY BANK (VA)"
3.43,3550,2.309999943,173,64200,66,"ND",2014,"White","Not Hispanic or Latino","FIRST COMMUNITY CREDIT UNION (ND)"
2.22,3643,3.019999981,147,73200,59,"ND",2014,"White","Not Hispanic or Latino","FIRST COMMUNITY CREDIT UNION (ND)"
1.7,4986,13.06000042,101,65600,27,"TN",2014,"White","Not Hispanic or Latino","FIRST COMMUNITY MORTGAGE (TN)"
3.05,6068,23.68000031,157,63200,40,"FL",2014,"White","Not Hispanic or Latino","FIRST FEDERAL BANK OF FLORIDA (FL)"
3.18,6210,33.20000076,118,48700,109,"FL",2014,"White","Not Hispanic or Latino","FIRST FEDERAL BANK OF FLORIDA (FL)"
1.62,7052,7.369999886,155,63200,50,"FL",2014,"White","Not Hispanic or Latino","FIRST FEDERAL BANK OF FLORIDA (FL)"
1.57,5381,10.39000034,123,63200,47,"FL",2014,"White","Not Hispanic or Latino","FIRST FEDERAL BANK OF FLORIDA (FL)"
1.69,2820,8.720000267,101,63200,49,"FL",2014,"White","Not Hispanic or Latino","FIRST FEDERAL BANK OF FLORIDA (FL)"
1.62,4325,10.17000008,114,48700,67,"FL",2014,"White","Not Hispanic or Latino","FIRST FEDERAL BANK OF FLORIDA (FL)"
3.09,5657,24.70000076,114,65400,90,"FL",2014,"White","Not Hispanic or Latino","FIRST FEDERAL BANK OF FLORIDA (FL)"
1.68,4059,5.079999924,135,63200,36,"FL",2014,"White","Not Hispanic or Latino","FIRST FEDERAL BANK OF FLORIDA (FL)"
1.76,4984,40.61000061,102,63200,37,"FL",2014,"White","Not Hispanic or Latino","FIRST FEDERAL BANK OF FLORIDA (FL)"
1.55,1595,13.22999954,122,63200,47,"FL",2014,"White","Not Hispanic or Latino","FIRST FEDERAL BANK OF FLORIDA (FL)"
1.52,5955,12.23999977,104,63200,33,"FL",2014,"White","Not Hispanic or Latino","FIRST FEDERAL BANK OF FLORIDA (FL)"
1.6,8332,33.34999847,106,64800,38,"FL",2014,"White","Not Hispanic or Latino","FIRST FEDERAL BANK OF FLORIDA (FL)"
2.89,1760,39.43000031,152,48700,76,"FL",2014,"Information not provided by applicant in mail, Internet, or telephone application","Information not provided by applicant in mail, Internet, or telephone application","FIRST FEDERAL BANK OF FLORIDA (FL)"
2.17,5289,46.59000015,107,57400,62,"FL",2014,"White","Not Hispanic or Latino","FIRST FEDERAL BANK OF FLORIDA (FL)"
2.73,6210,33.20000076,119,48700,96,"FL",2014,"Black or African American","Not Hispanic or Latino","FIRST FEDERAL BANK OF FLORIDA (FL)"
2.95,6859,12.64999962,115,48700,55,"FL",2014,"White","Not Hispanic or Latino","FIRST FEDERAL BANK OF FLORIDA (FL)"
2.99,5596,14.17000008,113,48700,67,"FL",2014,"White","Not Hispanic or Latino","FIRST FEDERAL BANK OF FLORIDA (FL)"
3.3,6618,23.68000031,130,48700,66,"FL",2014,"White","Hispanic or Latino","FIRST FEDERAL BANK OF FLORIDA (FL)"
2.05,6110,10.93000031,108,56800,47,"IN",2014,"White","Not Hispanic or Latino","FIRST FEDERAL SAVINGS BANK (IN)"
1.78,3088,5.929999828,135,56100,80,"IN",2014,"White","Not Hispanic or Latino","FIRST FEDERAL SAVINGS BANK (IN)"
2.09,8909,5.329999924,133,56800,38,"IN",2014,"White","Not Hispanic or Latino","FIRST FEDERAL SAVINGS BANK (IN)"
1.74,5163,5.150000095,123,56100,44,"IN",2014,"White","Not Hispanic or Latino","FIRST FEDERAL SAVINGS BANK (IN)"
2,4432,21.34000015,143,56100,30,"IN",2014,"White","Not Hispanic or Latino","FIRST FEDERAL SAVINGS BANK (IN)"
3.08,4026,3.099999905,152,56100,72,"IN",2014,"White","Not Hispanic or Latino","FIRST FINANCIAL BANK NA (IN)"
2.02,3568,2.519999981,102,58600,83,"IL",2014,"White","Not Hispanic or Latino","FIRST FINANCIAL BANK NA (IN)"
1.62,6475,28.42000008,116,68700,121,"TX",2014,"White","Not Hispanic or Latino","FIRST FINANCIAL BANK N.A. (TX)"
2.07,3630,1.679999948,105,51700,45,"ME",2014,"White","Not Hispanic or Latino","FIRST FS&LA BATH (ME)"
1.97,2951,4.880000114,108,67800,34,"KY",2014,"White","Not Hispanic or Latino","FIRST GUARANTY MORTGAGE CORP (VA)"
1.86,4595,8.029999733,133,62400,33,"OR",2014,"White","Information not provided by applicant in mail, Internet, or telephone application","FIRST GUARANTY MORTGAGE CORP (VA)"
2.81,5060,23.65999985,220,50500,107,"OR",2014,"White","Not Hispanic or Latino","FIRST GUARANTY MORTGAGE CORP (VA)"
2.12,3994,5.829999924,103,48800,29,"NC",2014,"White","Not Hispanic or Latino","FIRST GUARANTY MORTGAGE CORP (VA)"
2.28,6402,18.20999908,132,58300,77,"LA",2014,"White","Not Hispanic or Latino","FIRST GUARANTY MORTGAGE CORP (VA)"
2.71,4898,4.139999866,147,71500,64,"PA",2014,"White","Not Hispanic or Latino","FIRST GUARANTY MORTGAGE CORP (VA)"
2.37,4496,23.70999908,190,47100,124,"LA",2014,"Black or African American","Not Hispanic or Latino","FIRST GUARANTY MORTGAGE CORP (VA)"
1.99,2495,45.33000183,117,76700,35,"CO",2014,"White","Not Hispanic or Latino","FIRST GUARANTY MORTGAGE CORP (VA)"
